{'Multi-pitch': 0.44848484848484854, 'Voice': 0.6597222222222222, 'Meter': 0.3076923076923077, 'Value': 0.5694135986134652, 'Harmony': 0.0, 'MV2H': 0.3970625954025687}
{'Multi-pitch': 0.9180327868852459, 'Voice': 1.0, 'Meter': 0.017391304347826087, 'Value': 0.9799196787148595, 'Harmony': 1.0, 'MV2H': 0.7830687539895863}
{'Multi-pitch': 0.9306930693069307, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 0.9786379560796377, 'Harmony': 1.0, 'MV2H': 0.915199538410647}
{'Multi-pitch': 0.8125000000000001, 'Voice': 0.8947368421052632, 'Meter': 0.4871794871794871, 'Value': 0.9536016756012303, 'Harmony': 0.0, 'MV2H': 0.6296036009771961}
{'Multi-pitch': 0.803921568627451, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.8941176470588236}
{'Multi-pitch': 0.953125, 'Voice': 0.9821428571428571, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9203869047619048}
{'Multi-pitch': 0.9312977099236641, 'Voice': 1.0, 'Meter': 0.2764227642276423, 'Value': 0.9831932773109243, 'Harmony': 1.0, 'MV2H': 0.8381827502924463}
{'Multi-pitch': 0.6865671641791045, 'Voice': 1.0, 'Meter': 0.4403669724770643, 'Value': 0.9334677419354838, 'Harmony': 1.0, 'MV2H': 0.8120803757183305}
{'Multi-pitch': 0.5945945945945945, 'Voice': 0.96, 'Meter': 0.005128205128205127, 'Value': 0.9841269841269841, 'Harmony': 1.0, 'MV2H': 0.7087699567699567}
{'Multi-pitch': 0.522875816993464, 'Voice': 0.7685185185185186, 'Meter': 0.15, 'Value': 0.9377235991110845, 'Harmony': 1.0, 'MV2H': 0.6758235869246134}
{'Multi-pitch': 0.8541666666666666, 'Voice': 1.0, 'Meter': 0.45238095238095244, 'Value': 0.9749327956989247, 'Harmony': 1.0, 'MV2H': 0.8562960829493088}
{'Multi-pitch': 0.5894736842105263, 'Voice': 0.8650793650793651, 'Meter': 0.11267605633802817, 'Value': 0.9122807017543861, 'Harmony': 1.0, 'MV2H': 0.6959019614764612}
{'Multi-pitch': 0.5182186234817814, 'Voice': 0.7580952380952382, 'Meter': 0.3055555555555555, 'Value': 0.9150645133726396, 'Harmony': 0.0, 'MV2H': 0.4993867861010429}
{'Multi-pitch': 0.40860215053763443, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.8150537634408602}
{'Multi-pitch': 0.5862068965517242, 'Voice': 1.0, 'Meter': 0.19831223628691982, 'Value': 0.9305556381719439, 'Harmony': 1.0, 'MV2H': 0.7430149542021176}
{'Multi-pitch': 0.8305084745762712, 'Voice': 0.9891304347826088, 'Meter': 0.3866666666666667, 'Value': 0.9956171107994389, 'Harmony': 1.0, 'MV2H': 0.8403845373649972}
{'Multi-pitch': 0.6046511627906977, 'Voice': 0.8412698412698411, 'Meter': 0.3559322033898305, 'Value': 0.9166666666666667, 'Harmony': 1.0, 'MV2H': 0.7437039748234072}
{'Multi-pitch': 0.44776119402985076, 'Voice': 0.6428571428571429, 'Meter': 0.23170731707317074, 'Value': 0.9248248248248249, 'Harmony': 0.0, 'MV2H': 0.4494300957569979}
{'Multi-pitch': 0.8556701030927835, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.90446735395189}
{'Multi-pitch': 0.8928571428571429, 'Voice': 1.0, 'Meter': 0.5792349726775956, 'Value': 0.9952764976958526, 'Harmony': 1.0, 'MV2H': 0.893473722646118}
{'Multi-pitch': 0.44827586206896547, 'Voice': 0.9772727272727273, 'Meter': 0.2857142857142857, 'Value': 0.9762860967680245, 'Harmony': 1.0, 'MV2H': 0.7375097943648006}
{'Multi-pitch': 0.5357142857142857, 'Voice': 0.9827586206896551, 'Meter': 0.015151515151515152, 'Value': 0.946078431372549, 'Harmony': 0.5, 'MV2H': 0.595940570585601}
{'Multi-pitch': 0.7643979057591623, 'Voice': 0.9282407407407407, 'Meter': 0.15757575757575756, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.7700428808151321}
{'Multi-pitch': 0.5625, 'Voice': 0.665625, 'Meter': 0.030075187969924814, 'Value': 0.7649769585253455, 'Harmony': 1.0, 'MV2H': 0.604635429299054}
{'Multi-pitch': 0.6200873362445414, 'Voice': 1.0, 'Meter': 0.041666666666666664, 'Value': 0.9418826263031218, 'Harmony': 1.0, 'MV2H': 0.7207273258428659}
{'Multi-pitch': 0.8307692307692308, 'Voice': 0.9534883720930233, 'Meter': 0.3111111111111111, 'Value': 0.9948774690599131, 'Harmony': 1.0, 'MV2H': 0.8180492366066557}
{'Multi-pitch': 0.3829787234042553, 'Voice': 0.8823529411764706, 'Meter': 0.04273504273504273, 'Value': 0.91437265074533, 'Harmony': 1.0, 'MV2H': 0.6444878716122198}
{'Multi-pitch': 0.5057471264367817, 'Voice': 0.9, 'Meter': 0.16822429906542055, 'Value': 0.696106498711709, 'Harmony': 1.0, 'MV2H': 0.6540155848427822}
{'Multi-pitch': 0.6476190476190475, 'Voice': 1.0, 'Meter': 0.20512820512820515, 'Value': 0.8966059893138778, 'Harmony': 1.0, 'MV2H': 0.7498706484122261}
{'Multi-pitch': 0.4496124031007752, 'Voice': 0.8653846153846154, 'Meter': 0.0, 'Value': 0.8723318320721214, 'Harmony': 1.0, 'MV2H': 0.6374657701115024}
{'Multi-pitch': 0.14814814814814814, 'Voice': 0.7142857142857143, 'Meter': 0.03883495145631067, 'Value': 0.0, 'Harmony': 1.0, 'MV2H': 0.3802537627780346}
{'Multi-pitch': 0.5606060606060607, 'Voice': 1.0, 'Meter': 0.10256410256410257, 'Value': 0.984375, 'Harmony': 1.0, 'MV2H': 0.7295090326340327}
{'Multi-pitch': 0.5174825174825175, 'Voice': 0.7129629629629629, 'Meter': 0.1568627450980392, 'Value': 0.9710144927536233, 'Harmony': 1.0, 'MV2H': 0.6716645436594286}
{'Multi-pitch': 0.7391304347826088, 'Voice': 1.0, 'Meter': 0.4833333333333334, 'Value': 0.9827240688273098, 'Harmony': 1.0, 'MV2H': 0.8410375673886504}
{'Multi-pitch': 0.6890756302521008, 'Voice': 1.0, 'Meter': 0.6333333333333334, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.8644817927170869}
{'Multi-pitch': 0.6878980891719746, 'Voice': 0.92, 'Meter': 0.19444444444444445, 'Value': 0.8431143875746051, 'Harmony': 1.0, 'MV2H': 0.7290913842382049}
{'Multi-pitch': 0.4967320261437908, 'Voice': 0.9895833333333334, 'Meter': 0.07936507936507937, 'Value': 0.906685565792582, 'Harmony': 0.5, 'MV2H': 0.5944732009269571}
{'Multi-pitch': 0.9276595744680852, 'Voice': 1.0, 'Meter': 0.6491228070175439, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9153564762971259}
{'Multi-pitch': 0.7479674796747967, 'Voice': 1.0, 'Meter': 0.38596491228070173, 'Value': 0.9613311301985228, 'Harmony': 1.0, 'MV2H': 0.8190527044308042}
{'Multi-pitch': 0.7499999999999999, 'Voice': 1.0, 'Meter': 0.4487179487179488, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.8397435897435898}
{'Multi-pitch': 0.9219858156028369, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9177304964539008}
{'Multi-pitch': 0.8152866242038216, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.8963906581740975}
{'Multi-pitch': 0.788135593220339, 'Voice': 1.0, 'Meter': 0.34920634920634924, 'Value': 0.9611777944486121, 'Harmony': 1.0, 'MV2H': 0.81970394737506}
{'Multi-pitch': 0.8155339805825242, 'Voice': 1.0, 'Meter': 0.6, 'Value': 0.9861668897813476, 'Harmony': 1.0, 'MV2H': 0.8803401740727743}
{'Multi-pitch': 0.9541284403669724, 'Voice': 0.9266666666666667, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9094923547400612}
pass
{'Multi-pitch': 0.9809523809523809, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9295238095238094}
{'Multi-pitch': 0.8857142857142857, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9104761904761904}
{'Multi-pitch': 0.0, 'Voice': 0.0, 'Meter': 0.0, 'Value': 0.0, 'Harmony': 0.0, 'MV2H': 0.0}
{'Multi-pitch': 0.9736842105263158, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 0.9862739176984106, 'Harmony': 1.0, 'MV2H': 0.9253249589782786}
{'Multi-pitch': 0.9264069264069263, 'Voice': 1.0, 'Meter': 0.6025641025641025, 'Value': 0.9936251920122887, 'Harmony': 1.0, 'MV2H': 0.9045192441966636}
{'Multi-pitch': 0.8611111111111112, 'Voice': 1.0, 'Meter': 0.5128205128205128, 'Value': 0.8333889445000556, 'Harmony': 1.0, 'MV2H': 0.8414641136863359}
{'Multi-pitch': 1.0, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9333333333333332}
{'Multi-pitch': 0.7975460122699387, 'Voice': 0.9523809523809523, 'Meter': 0.39520958083832336, 'Value': 0.9566304627874367, 'Harmony': 1.0, 'MV2H': 0.8203534016553302}
{'Multi-pitch': 0.9545454545454546, 'Voice': 0.9592592592592593, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.916094276094276}
{'Multi-pitch': 0.6989247311827956, 'Voice': 0.9166666666666667, 'Meter': 0.22018348623853207, 'Value': 0.9391991711697194, 'Harmony': 1.0, 'MV2H': 0.7549948110515429}
{'Multi-pitch': 0.36, 'Voice': 0.6, 'Meter': 0.06968641114982578, 'Value': 0.9704701157571461, 'Harmony': 1.0, 'MV2H': 0.6000313053813944}
{'Multi-pitch': 0.3595505617977528, 'Voice': 0.8000000000000002, 'Meter': 0.09523809523809525, 'Value': 0.9165551093261937, 'Harmony': 1.0, 'MV2H': 0.6342687532724084}
{'Multi-pitch': 0.9797979797979798, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9292929292929293}
{'Multi-pitch': 0.7981220657276995, 'Voice': 0.9421052631578948, 'Meter': 0.6190476190476191, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.8718549895866428}
{'Multi-pitch': 0.9466666666666667, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9226666666666666}
{'Multi-pitch': 0.3817427385892116, 'Voice': 0.9047619047619047, 'Meter': 0.08333333333333334, 'Value': 0.6120163102922386, 'Harmony': 1.0, 'MV2H': 0.5963708573953376}
{'Multi-pitch': 0.3661971830985915, 'Voice': 0.6666666666666666, 'Meter': 0.22580645161290322, 'Value': 0.46663997864958634, 'Harmony': 1.0, 'MV2H': 0.5450620560055495}
{'Multi-pitch': 0.36619718309859156, 'Voice': 0.9090909090909091, 'Meter': 0.43333333333333335, 'Value': 0.8485861150629941, 'Harmony': 1.0, 'MV2H': 0.7114415081171657}
{'Multi-pitch': 0.9381443298969072, 'Voice': 1.0, 'Meter': 0.29059829059829057, 'Value': 0.9885057471264368, 'Harmony': 1.0, 'MV2H': 0.8434496735243269}
{'Multi-pitch': 0.9090909090909091, 'Voice': 0.967032967032967, 'Meter': 0.16822429906542055, 'Value': 0.9850334824883318, 'Harmony': 1.0, 'MV2H': 0.8058763315355257}
{'Multi-pitch': 0.9663865546218487, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 0.9955574510431104, 'Harmony': 1.0, 'MV2H': 0.9257221344663252}
{'Multi-pitch': 0.9655172413793104, 'Voice': 0.9418604651162791, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9148088746324511}
{'Multi-pitch': 0.5, 'Voice': 1.0, 'Meter': 0.11666666666666667, 'Value': 0.9165632754342432, 'Harmony': 1.0, 'MV2H': 0.7066459884201819}
{'Multi-pitch': 0.5510204081632654, 'Voice': 0.9655172413793104, 'Meter': 0.0, 'Value': 0.9337349397590361, 'Harmony': 1.0, 'MV2H': 0.6900545178603223}
{'Multi-pitch': 0.8758169934640523, 'Voice': 1.0, 'Meter': 0.0, 'Value': 0.9702246485943776, 'Harmony': 0.0, 'MV2H': 0.569208328411686}
{'Multi-pitch': 0.4313725490196078, 'Voice': 0.9047619047619048, 'Meter': 0.12820512820512822, 'Value': 1.0, 'Harmony': 0.0, 'MV2H': 0.4928679163973282}
{'Multi-pitch': 0.9032258064516129, 'Voice': 1.0, 'Meter': 0.34188034188034183, 'Value': 0.99375, 'Harmony': 1.0, 'MV2H': 0.847771229666391}
{'Multi-pitch': 0.42105263157894735, 'Voice': 0.7857142857142856, 'Meter': 0.37179487179487175, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.715712357817621}
{'Multi-pitch': 0.5846153846153845, 'Voice': 0.9411764705882353, 'Meter': 0.2953020134228188, 'Value': 0.9287145720011452, 'Harmony': 1.0, 'MV2H': 0.7499616881255168}
{'Multi-pitch': 0.9215686274509803, 'Voice': 0.9743589743589743, 'Meter': 0.617283950617284, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9026423104854476}
{'Multi-pitch': 1.0, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9333333333333332}
{'Multi-pitch': 0.35838150289017345, 'Voice': 0.8653333333333334, 'Meter': 0.32051282051282054, 'Value': 0.8436734116071444, 'Harmony': 1.0, 'MV2H': 0.6775802136686944}
pass
{'Multi-pitch': 0.7009345794392523, 'Voice': 0.77061556329849, 'Meter': 0.46969696969696967, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.7882494224869424}
{'Multi-pitch': 0.5365853658536586, 'Voice': 1.0, 'Meter': 0.041666666666666664, 'Value': 0.9333333333333333, 'Harmony': 1.0, 'MV2H': 0.7023170731707318}
{'Multi-pitch': 0.5864661654135339, 'Voice': 0.8125, 'Meter': 0.44642857142857145, 'Value': 0.8791026173660156, 'Harmony': 1.0, 'MV2H': 0.7448994708416242}
{'Multi-pitch': 0.5444444444444444, 'Voice': 0.7205882352941176, 'Meter': 0.10434782608695652, 'Value': 0.9594330400782014, 'Harmony': 1.0, 'MV2H': 0.665762709180744}
{'Multi-pitch': 0.7950819672131147, 'Voice': 0.9404761904761905, 'Meter': 0.6486486486486487, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.8768413612675907}
{'Multi-pitch': 0.6086956521739131, 'Voice': 1.0, 'Meter': 0.25925925925925924, 'Value': 0.9353543205078377, 'Harmony': 1.0, 'MV2H': 0.760661846388202}
{'Multi-pitch': 0.4672897196261682, 'Voice': 0.5085470085470086, 'Meter': 0.2898550724637681, 'Value': 1.0, 'Harmony': 0.0, 'MV2H': 0.45313836012738895}
{'Multi-pitch': 0.8841201716738198, 'Voice': 0.9270833333333333, 'Meter': 0.1936685288640596, 'Value': 0.9556141268043332, 'Harmony': 1.0, 'MV2H': 0.7920972321351092}
{'Multi-pitch': 0.7945205479452054, 'Voice': 1.0, 'Meter': 0.38095238095238093, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.8350945857795173}
{'Multi-pitch': 0.4, 'Voice': 0.9407407407407408, 'Meter': 0.12598425196850394, 'Value': 0.8095238095238095, 'Harmony': 1.0, 'MV2H': 0.6552497604466108}
{'Multi-pitch': 0.7100591715976332, 'Voice': 0.9907407407407407, 'Meter': 0.5387453874538746, 'Value': 0.9963183730715287, 'Harmony': 1.0, 'MV2H': 0.8471727345727554}
{'Multi-pitch': 0.5568627450980392, 'Voice': 0.9344262295081968, 'Meter': 0.07119741100323625, 'Value': 0.9650479430869162, 'Harmony': 1.0, 'MV2H': 0.7055068657392777}
{'Multi-pitch': 0.4424778761061947, 'Voice': 0.8409090909090909, 'Meter': 0.3166666666666667, 'Value': 0.9000002682741655, 'Harmony': 1.0, 'MV2H': 0.7000107803912237}
{'Multi-pitch': 0.9427312775330396, 'Voice': 1.0, 'Meter': 0.6533333333333333, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9192129221732745}
{'Multi-pitch': 0.1951219512195122, 'Voice': 1.0, 'Meter': 0.43333333333333335, 'Value': 1.0, 'Harmony': 0.4583333333333333, 'MV2H': 0.6173577235772358}
{'Multi-pitch': 0.31884057971014496, 'Voice': 0.8000000000000002, 'Meter': 0.06666666666666667, 'Value': 0.121278717009204, 'Harmony': 1.0, 'MV2H': 0.4613571926772032}
{'Multi-pitch': 1.0, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9333333333333332}
{'Multi-pitch': 0.5312500000000001, 'Voice': 0.875, 'Meter': 0.27999999999999997, 'Value': 0.8958710890184136, 'Harmony': 1.0, 'MV2H': 0.7164242178036828}
{'Multi-pitch': 0.5614035087719298, 'Voice': 1.0, 'Meter': 0.43333333333333335, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.7989473684210526}
{'Multi-pitch': 0.0, 'Voice': 0.0, 'Meter': 0.0, 'Value': 0.0, 'Harmony': 0.0, 'MV2H': 0.0}
{'Multi-pitch': 0.6938775510204082, 'Voice': 0.8541666666666666, 'Meter': 0.06250000000000001, 'Value': 0.9125281614261926, 'Harmony': 1.0, 'MV2H': 0.7046144758226535}
{'Multi-pitch': 0.9726027397260274, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9278538812785389}
{'Multi-pitch': 0.5551020408163265, 'Voice': 0.975609756097561, 'Meter': 0.2790697674418605, 'Value': 0.9807692307692307, 'Harmony': 1.0, 'MV2H': 0.7581101590249958}
{'Multi-pitch': 0.4266666666666666, 'Voice': 0.9166666666666666, 'Meter': 0.20833333333333334, 'Value': 0.8633103843947219, 'Harmony': 1.0, 'MV2H': 0.6829954102122777}
{'Multi-pitch': 0.81203007518797, 'Voice': 1.0, 'Meter': 0.576923076923077, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.8777906304222094}
{'Multi-pitch': 0.49315068493150693, 'Voice': 0.5416666666666666, 'Meter': 0.4397905759162304, 'Value': 0.75, 'Harmony': 1.0, 'MV2H': 0.6449215855028807}
{'Multi-pitch': 0.5369127516778522, 'Voice': 0.9264705882352942, 'Meter': 0.3037974683544304, 'Value': 0.8710323873553558, 'Harmony': 1.0, 'MV2H': 0.7276426391245865}
{'Multi-pitch': 0.6, 'Voice': 0.8378378378378377, 'Meter': 0.07339449541284404, 'Value': 0.96875, 'Harmony': 1.0, 'MV2H': 0.6959964666501364}
{'Multi-pitch': 0.8846153846153846, 'Voice': 1.0, 'Meter': 0.6190476190476191, 'Value': 0.9566963506198709, 'Harmony': 1.0, 'MV2H': 0.8920718708565749}
{'Multi-pitch': 0.8130081300813008, 'Voice': 0.9791666666666666, 'Meter': 0.35862068965517235, 'Value': 0.9641422834193918, 'Harmony': 1.0, 'MV2H': 0.8229875539645063}
{'Multi-pitch': 0.689655172413793, 'Voice': 0.9587301587301588, 'Meter': 0.2121212121212121, 'Value': 0.8335560008906702, 'Harmony': 0.5, 'MV2H': 0.6388125088311668}
{'Multi-pitch': 0.562874251497006, 'Voice': 1.0, 'Meter': 0.0, 'Value': 0.9888888888888889, 'Harmony': 1.0, 'MV2H': 0.710352628077179}
{'Multi-pitch': 0.7304347826086957, 'Voice': 1.0, 'Meter': 0.010413167618407793, 'Value': 0.9028335564480143, 'Harmony': 1.0, 'MV2H': 0.7287363013350235}
{'Multi-pitch': 0.7422680412371133, 'Voice': 0.8931623931623931, 'Meter': 0.34374999999999994, 'Value': 0.9855455667195488, 'Harmony': 1.0, 'MV2H': 0.7929452002238111}
{'Multi-pitch': 0.9551020408163265, 'Voice': 1.0, 'Meter': 0.6025641025641025, 'Value': 0.9850738151043028, 'Harmony': 1.0, 'MV2H': 0.9085479916969463}
{'Multi-pitch': 0.6115702479338844, 'Voice': 0.717391304347826, 'Meter': 0.29885057471264365, 'Value': 0.9166742618140122, 'Harmony': 0.0, 'MV2H': 0.5088972777616733}
{'Multi-pitch': 0.9210526315789473, 'Voice': 0.98989898989899, 'Meter': 0.23241590214067281, 'Value': 0.9974153717726535, 'Harmony': 1.0, 'MV2H': 0.8281565790782528}
{'Multi-pitch': 0.7333333333333334, 'Voice': 0.8281746031746032, 'Meter': 0.3384615384615385, 'Value': 0.7678125976842903, 'Harmony': 0.5, 'MV2H': 0.6335564145307531}
{'Multi-pitch': 0.9642857142857143, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9261904761904762}
{'Multi-pitch': 0.45454545454545453, 'Voice': 0.8749999999999999, 'Meter': 0.060606060606060615, 'Value': 0.9062030780780781, 'Harmony': 1.0, 'MV2H': 0.6592709186459186}
{'Multi-pitch': 0.5535714285714285, 'Voice': 0.8377192982456141, 'Meter': 0.25, 'Value': 0.9053815261044178, 'Harmony': 1.0, 'MV2H': 0.7093344505842921}
{'Multi-pitch': 0.8846153846153846, 'Voice': 1.0, 'Meter': 0.5, 'Value': 0.9778670236501562, 'Harmony': 1.0, 'MV2H': 0.8724964816531081}
{'Multi-pitch': 0.8271604938271605, 'Voice': 0.9038461538461539, 'Meter': 0.35294117647058826, 'Value': 0.9750334672021419, 'Harmony': 1.0, 'MV2H': 0.8117962582692089}
{'Multi-pitch': 0.5531914893617021, 'Voice': 0.6533333333333333, 'Meter': 0.09523809523809523, 'Value': 0.9170013386880856, 'Harmony': 1.0, 'MV2H': 0.6437528513242433}
{'Multi-pitch': 0.7255369928400954, 'Voice': 1.0, 'Meter': 0.5428571428571428, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.8536788271394476}
{'Multi-pitch': 0.8235294117647058, 'Voice': 1.0, 'Meter': 0.2941176470588235, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.8235294117647058}
{'Multi-pitch': 0.5367965367965368, 'Voice': 0.9285714285714285, 'Meter': 0.3544303797468354, 'Value': 0.8553840271282886, 'Harmony': 1.0, 'MV2H': 0.7350364744486179}
{'Multi-pitch': 0.37894736842105264, 'Voice': 0.875, 'Meter': 0.0, 'Value': 0.8003103910361974, 'Harmony': 1.0, 'MV2H': 0.61085155189145}
{'Multi-pitch': 0.8695652173913043, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9072463768115941}
{'Multi-pitch': 0.8634361233480176, 'Voice': 0.9615384615384616, 'Meter': 0.18840579710144928, 'Value': 0.9797762680786793, 'Harmony': 1.0, 'MV2H': 0.7986313300133216}
{'Multi-pitch': 0.7272727272727272, 'Voice': 1.0, 'Meter': 0.3333333333333333, 'Value': 0.9893617021276596, 'Harmony': 1.0, 'MV2H': 0.8099935525467441}
{'Multi-pitch': 0.5098039215686274, 'Voice': 0.6666666666666667, 'Meter': 0.2839506172839506, 'Value': 0.9606188306251718, 'Harmony': 1.0, 'MV2H': 0.6842080072288833}
{'Multi-pitch': 0.6035502958579881, 'Voice': 0.851063829787234, 'Meter': 0.15384615384615388, 'Value': 0.9446675591253906, 'Harmony': 1.0, 'MV2H': 0.7106255677233533}
{'Multi-pitch': 0.5494505494505495, 'Voice': 0.9193548387096774, 'Meter': 0.1195219123505976, 'Value': 0.504016064257028, 'Harmony': 1.0, 'MV2H': 0.6184686729535704}
{'Multi-pitch': 0.0, 'Voice': 0.0, 'Meter': 0.0, 'Value': 0.0, 'Harmony': 0.0, 'MV2H': 0.0}
pass
{'Multi-pitch': 0.9859154929577465, 'Voice': 0.9380952380952382, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9181354795439303}
{'Multi-pitch': 0.6593406593406593, 'Voice': 0.5902777777777778, 'Meter': 0.36904761904761896, 'Value': 0.9065007525090341, 'Harmony': 0.0, 'MV2H': 0.505033361735018}
{'Multi-pitch': 0.6451612903225806, 'Voice': 0.9642857142857143, 'Meter': 0.12716763005780346, 'Value': 0.760107095046854, 'Harmony': 1.0, 'MV2H': 0.6993443459425904}
{'Multi-pitch': 0.2831050228310502, 'Voice': 0.8461538461538461, 'Meter': 0.0, 'Value': 0.9163319946452475, 'Harmony': 1.0, 'MV2H': 0.6091181727260289}
pass
{'Multi-pitch': 0.589041095890411, 'Voice': 0.9074074074074073, 'Meter': 0.09523809523809523, 'Value': 0.9673123387860384, 'Harmony': 0.0, 'MV2H': 0.5117997874643904}
{'Multi-pitch': 0.6666666666666666, 'Voice': 1.0, 'Meter': 0.32051282051282054, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.7974358974358975}
{'Multi-pitch': 0.8190476190476189, 'Voice': 0.9347826086956522, 'Meter': 0.31249999999999994, 'Value': 0.9548915112295394, 'Harmony': 1.0, 'MV2H': 0.8042443477945621}
{'Multi-pitch': 0.6525423728813559, 'Voice': 1.0, 'Meter': 0.1967213114754098, 'Value': 0.9384946236559141, 'Harmony': 0.0, 'MV2H': 0.557551661602536}
{'Multi-pitch': 0.54320987654321, 'Voice': 0.7647058823529412, 'Meter': 0.13924050632911394, 'Value': 0.9687082777036047, 'Harmony': 1.0, 'MV2H': 0.683172908585774}
{'Multi-pitch': 0.7467532467532468, 'Voice': 1.0, 'Meter': 0.09326424870466322, 'Value': 0.9848694316436252, 'Harmony': 1.0, 'MV2H': 0.764977385420307}
{'Multi-pitch': 0.43046357615894043, 'Voice': 0.7894736842105263, 'Meter': 0.05952380952380953, 'Value': 0.9053163875012243, 'Harmony': 0.0, 'MV2H': 0.4369554914789001}
{'Multi-pitch': 0.6835443037974684, 'Voice': 0.9772727272727273, 'Meter': 0.40476190476190477, 'Value': 0.8264309743985964, 'Harmony': 1.0, 'MV2H': 0.7784019820461394}
{'Multi-pitch': 0.8500000000000001, 'Voice': 1.0, 'Meter': 0.32704402515723274, 'Value': 0.9761739099088499, 'Harmony': 1.0, 'MV2H': 0.8306435870132166}
{'Multi-pitch': 0.5533980582524272, 'Voice': 0.9555555555555556, 'Meter': 0.3733333333333333, 'Value': 0.9897959183673469, 'Harmony': 1.0, 'MV2H': 0.7744165731017325}
{'Multi-pitch': 0.0, 'Voice': 0.0, 'Meter': 0.0, 'Value': 0.0, 'Harmony': 0.0, 'MV2H': 0.0}
{'Multi-pitch': 0.9302325581395349, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9193798449612401}
{'Multi-pitch': 0.5517241379310345, 'Voice': 0.9460317460317461, 'Meter': 0.21739130434782608, 'Value': 0.904000811502909, 'Harmony': 0.9722222222222222, 'MV2H': 0.7182740444071476}
